"X","Variable","Importance","Participant"
"K23559.61","Topic_t5",0.014659088,"K23559"
"K23563.58","Topic_t5",0.006328933,"K23563"
"K23565.71","Topic_t5",0.010981333,"K23565"
"KTFG534.68","Topic_t5",0.006228517,"KTFG534"
"KTGF118.78","Topic_t5",0.001187541,"KTGF118"
"KTGF120.76","Topic_t5",0.006081416,"KTGF120"
"KTGF122.64","Topic_t5",0.007672107,"KTGF122"
"KTGF124.67","Topic_t5",0.011915259,"KTGF124"
"KTGF125.72","Topic_t5",0.002272032,"KTGF125"
"KTGF126.38","Topic_t5",0.018511634,"KTGF126"
"KTGF127.52","Topic_t5",0.00694901,"KTGF127"
"KTGF129.44","Topic_t5",0.006797101,"KTGF129"
"KTGF130.58","Topic_t5",0.029002509,"KTGF130"
"KTGF136.53","Topic_t5",0.013033602,"KTGF136"
"KTGF138.68","Topic_t5",0.002122176,"KTGF138"
"KTGF142.77","Topic_t5",0.005318808,"KTGF142"
"KTGF143.83","Topic_t5",0.001874833,"KTGF143"
"KTGF146.60","Topic_t5",0.014914503,"KTGF146"
"KTGF147.60","Topic_t5",0.004230211,"KTGF147"
"KTGF148.73","Topic_t5",0.001774521,"KTGF148"
"KTGF150.38","Topic_t5",0.014053,"KTGF150"
"KTGF153.59","Topic_t5",0.00327868,"KTGF153"
"KTGF154.51","Topic_t5",0.00292942,"KTGF154"
"KTGF156.73","Topic_t5",0.002654181,"KTGF156"
"KTGF157.51","Topic_t5",0.005604049,"KTGF157"
"KTGF158.73","Topic_t5",0.001913474,"KTGF158"
"KTGF527.83","Topic_t5",0.152954762,"KTGF527"
"KTGF528.85","Topic_t5",0.021594906,"KTGF528"
"KTGF533.72","Topic_t5",0.012498623,"KTGF533"
"KTGF540.67","Topic_t5",0.009923204,"KTGF540"
"KTGF544.85","Topic_t5",0.005007569,"KTGF544"
"KTGF545.61","Topic_t5",0.004294867,"KTGF545"
"KTGF549.87","Topic_t5",0.002775389,"KTGF549"
"KTGF550.56","Topic_t5",0.030976062,"KTGF550"
"KTGF553.62","Topic_t5",0.005241491,"KTGF553"
"KTGF556.78","Topic_t5",0.024399948,"KTGF556"
"KTGF557.66","Topic_t5",0.006158526,"KTGF557"
"KTGF561.66","Topic_t5",0.003260008,"KTGF561"
"KTGF562.55","Topic_t5",0.009288478,"KTGF562"
"KTGF565.78","Topic_t5",0.010789435,"KTGF565"
"KTGF570.52","Topic_t5",0.048949069,"KTGF570"
"KTGF572.57","Topic_t5",0.005230517,"KTGF572"
"K23101.66","Topic_t6",0.004008359,"K23101"
"K23106.69","Topic_t6",0.010950872,"K23106"
"K23107.55","Topic_t6",0.000691264,"K23107"
"K23109.54","Topic_t6",0.027651548,"K23109"
"K23114.48","Topic_t6",0.019454849,"K23114"
"K23115.67","Topic_t6",0.053975413,"K23115"
"K23117.56","Topic_t6",0.01494443,"K23117"
"K23120.46","Topic_t6",0.009498252,"K23120"
"K23121.69","Topic_t6",0.011259951,"K23121"
"K23122.56","Topic_t6",0.004092506,"K23122"
"K23125.79","Topic_t6",0.009391315,"K23125"
"K23126.61","Topic_t6",0.019734274,"K23126"
"K23128.79","Topic_t6",0.004236854,"K23128"
"K23130.71","Topic_t6",0.004732851,"K23130"
"K23131.56","Topic_t6",0.014574889,"K23131"
"K23133.83","Topic_t6",0.001416639,"K23133"
"K23134.90","Topic_t6",0.001343415,"K23134"
"K23136.84","Topic_t6",0.003033421,"K23136"
"K23139.42","Topic_t6",0.002726479,"K23139"
"K23142.39","Topic_t6",0.006070809,"K23142"
"K23143.51","Topic_t6",0.004558974,"K23143"
"K23144.61","Topic_t6",0.001729534,"K23144"
"K23145.69","Topic_t6",0.029713989,"K23145"
"K23148.73","Topic_t6",0.003765564,"K23148"
"K23150.61","Topic_t6",0.004622918,"K23150"
"K23151.68","Topic_t6",0.006950017,"K23151"
"K23153.73","Topic_t6",0.015779722,"K23153"
"K23155.52","Topic_t6",0.006141225,"K23155"
"K23156.47","Topic_t6",0.008932091,"K23156"
"K23502.58","Topic_t6",0.007600578,"K23502"
"K23503.79","Topic_t6",0.006086457,"K23503"
"K23507.53","Topic_t6",0.005774941,"K23507"
"K23508.63","Topic_t6",0.004780357,"K23508"
"K23509.69","Topic_t6",0.010211288,"K23509"
"K23510.72","Topic_t6",0.00973684,"K23510"
"K23517.60","Topic_t6",0.006148436,"K23517"
"K23521.72","Topic_t6",0.00519366,"K23521"
"K23526.69","Topic_t6",0.005929812,"K23526"
"K23529.77","Topic_t6",0.006317444,"K23529"
"K23531.70","Topic_t6",0.01267129,"K23531"
"K23532.85","Topic_t6",0.00780731,"K23532"
"K23533.57","Topic_t6",0.011093077,"K23533"
"K23536.71","Topic_t6",0.002332056,"K23536"
"K23537.79","Topic_t6",0.046067225,"K23537"
"K23540.63","Topic_t6",0.018031621,"K23540"
"K23541.64","Topic_t6",0.00378192,"K23541"
"K23548.77","Topic_t6",0.007401077,"K23548"
"K23551.55","Topic_t6",0.008157921,"K23551"
"K23552.76","Topic_t6",0.005782767,"K23552"
"K23555.70","Topic_t6",0.007415143,"K23555"
"K23556.67","Topic_t6",0.002694919,"K23556"
"K23557.72","Topic_t6",0.004104069,"K23557"
"K23559.62","Topic_t6",0.020095163,"K23559"
"K23563.59","Topic_t6",0.009202756,"K23563"
"K23565.72","Topic_t6",0.006396226,"K23565"
"KTFG534.69","Topic_t6",0.010385661,"KTFG534"
"KTGF118.79","Topic_t6",0.002235631,"KTGF118"
"KTGF120.77","Topic_t6",0.007109397,"KTGF120"
"KTGF122.65","Topic_t6",0.004273605,"KTGF122"
"KTGF124.68","Topic_t6",0.007434333,"KTGF124"
"KTGF125.73","Topic_t6",0.001606308,"KTGF125"
"KTGF126.39","Topic_t6",0.007526711,"KTGF126"
"KTGF127.53","Topic_t6",0.001867429,"KTGF127"
"KTGF129.45","Topic_t6",0.008306239,"KTGF129"
"KTGF130.59","Topic_t6",0.027642731,"KTGF130"
"KTGF136.54","Topic_t6",0.018832581,"KTGF136"
"KTGF138.69","Topic_t6",0.003522118,"KTGF138"
"KTGF142.78","Topic_t6",0.019569495,"KTGF142"
"KTGF143.84","Topic_t6",0.003227537,"KTGF143"
"KTGF146.61","Topic_t6",0.008455905,"KTGF146"
"KTGF147.61","Topic_t6",0.002497175,"KTGF147"
"KTGF148.74","Topic_t6",0.003818917,"KTGF148"
"KTGF150.39","Topic_t6",0.003125976,"KTGF150"
"KTGF153.60","Topic_t6",0.003465361,"KTGF153"
"KTGF154.52","Topic_t6",0.003616337,"KTGF154"
"KTGF156.74","Topic_t6",0.005496656,"KTGF156"
"KTGF157.52","Topic_t6",0.011081558,"KTGF157"
"KTGF158.74","Topic_t6",0.019008563,"KTGF158"
"KTGF527.84","Topic_t6",0.028668746,"KTGF527"
"KTGF528.86","Topic_t6",0.003142513,"KTGF528"
"KTGF533.73","Topic_t6",0.029669013,"KTGF533"
"KTGF540.68","Topic_t6",0.009773778,"KTGF540"
"KTGF544.86","Topic_t6",0.006001958,"KTGF544"
"KTGF545.62","Topic_t6",0.004345025,"KTGF545"
"KTGF549.88","Topic_t6",0.002946204,"KTGF549"
"KTGF550.57","Topic_t6",0.010001852,"KTGF550"
"KTGF553.63","Topic_t6",0.006164416,"KTGF553"
"KTGF556.79","Topic_t6",0.005310771,"KTGF556"
"KTGF557.67","Topic_t6",0.009727723,"KTGF557"
"KTGF561.67","Topic_t6",0.006189265,"KTGF561"
"KTGF562.56","Topic_t6",0.010583782,"KTGF562"
"KTGF565.79","Topic_t6",0.003683449,"KTGF565"
"KTGF570.53","Topic_t6",0.002831472,"KTGF570"
"KTGF572.58","Topic_t6",0.007289729,"KTGF572"
"K23101.20","Verb",0.001838359,"K23101"
"K23106.21","Verb",0.007351769,"K23106"
"K23107.17","Verb",0.002092471,"K23107"
"K23109.19","Verb",0.007266541,"K23109"
"K23114.20","Verb",0.015551017,"K23114"
"K23115.20","Verb",0.004290587,"K23115"
"K23117.19","Verb",0.018863481,"K23117"
"K23120.19","Verb",0.005326577,"K23120"
"K23121.21","Verb",0.007437346,"K23121"
"K23122.19","Verb",0.003140115,"K23122"
"K23125.22","Verb",0.003720018,"K23125"
"K23126.20","Verb",0.004277324,"K23126"
"K23128.23","Verb",0.006340211,"K23128"
"K23130.20","Verb",0.005906163,"K23130"
"K23131.17","Verb",0.007999502,"K23131"
"K23133.24","Verb",0.001004648,"K23133"
"K23134.24","Verb",0.004422439,"K23134"
"K23136.23","Verb",0.004602512,"K23136"
"K23139.19","Verb",0.003537605,"K23139"
"K23142.16","Verb",0.003413422,"K23142"
"K23143.18","Verb",0.00056861,"K23143"
"K23144.21","Verb",0.002445288,"K23144"
"K23145.22","Verb",0.006116178,"K23145"
"K23148.21","Verb",0.002741709,"K23148"
"K23150.19","Verb",0.006304369,"K23150"
"K23151.22","Verb",0.010112547,"K23151"
"K23153.22","Verb",0.008458296,"K23153"
"K23155.20","Verb",0.001815163,"K23155"
"K23156.16","Verb",0.000981955,"K23156"
"K23502.19","Verb",0.007068089,"K23502"
"K23503.21","Verb",0.005624539,"K23503"
"K23507.20","Verb",0.001387489,"K23507"
"K23508.18","Verb",0.014150214,"K23508"
"K23509.21","Verb",0.033395212,"K23509"
"K23510.22","Verb",0.006382807,"K23510"
"K23517.22","Verb",0.017035796,"K23517"
"K23521.21","Verb",0.012664515,"K23521"
"K23526.20","Verb",0.014549881,"K23526"
"K23529.22","Verb",0.006477208,"K23529"
"K23531.20","Verb",0.016529333,"K23531"
"K23532.24","Verb",0.009800575,"K23532"
"K23533.21","Verb",0.007842819,"K23533"
"K23536.20","Verb",0.003853167,"K23536"
"K23537.22","Verb",0.010823145,"K23537"
"K23540.22","Verb",0.006114719,"K23540"
"K23541.21","Verb",0.003414707,"K23541"
"K23548.22","Verb",0.005914677,"K23548"
"K23551.19","Verb",0.006344706,"K23551"
"K23552.22","Verb",0.005219783,"K23552"
"K23555.22","Verb",0.004027164,"K23555"
"K23556.21","Verb",0.005505892,"K23556"
"K23557.22","Verb",0.011676794,"K23557"
"K23559.18","Verb",0.02021615,"K23559"
"K23563.22","Verb",0.012790237,"K23563"
"K23565.22","Verb",0.007003651,"K23565"
"KTFG534.21","Verb",0.007619195,"KTFG534"
"KTGF118.22","Verb",0.004889514,"KTGF118"
"KTGF120.22","Verb",0.004792557,"KTGF120"
"KTGF122.21","Verb",0.010175598,"KTGF122"
"KTGF124.22","Verb",0.009210522,"KTGF124"
"KTGF125.22","Verb",0.000813194,"KTGF125"
"KTGF126.17","Verb",0.001780168,"KTGF126"
"KTGF127.19","Verb",0.009083295,"KTGF127"
"KTGF129.19","Verb",0.010009712,"KTGF129"
"KTGF130.20","Verb",0.016984343,"KTGF130"
"KTGF136.17","Verb",0.010958618,"KTGF136"
"KTGF138.19","Verb",0.003144373,"KTGF138"
"KTGF142.23","Verb",0.009456101,"KTGF142"
"KTGF143.22","Verb",0.001278306,"KTGF143"
"KTGF146.20","Verb",0.01240996,"KTGF146"
"KTGF147.21","Verb",0.001828623,"KTGF147"
"KTGF148.22","Verb",0.002589419,"KTGF148"
"KTGF150.18","Verb",0.001945655,"KTGF150"
"KTGF153.21","Verb",0.002378469,"KTGF153"
"KTGF154.20","Verb",0.004408454,"KTGF154"
"KTGF156.22","Verb",0.002399354,"KTGF156"
"KTGF157.19","Verb",0.003934184,"KTGF157"
"KTGF158.23","Verb",0.018672535,"KTGF158"
"KTGF527.25","Verb",0.015011651,"KTGF527"
"KTGF528.22","Verb",0.001400667,"KTGF528"
"KTGF533.21","Verb",0.014986234,"KTGF533"
"KTGF540.22","Verb",0.012525741,"KTGF540"
"KTGF544.23","Verb",0.002907354,"KTGF544"
"KTGF545.22","Verb",0.003357833,"KTGF545"
"KTGF549.25","Verb",0.003939481,"KTGF549"
"KTGF550.19","Verb",0.016623111,"KTGF550"
"KTGF553.20","Verb",0.005318817,"KTGF553"
"KTGF556.22","Verb",0.003274708,"KTGF556"
"KTGF557.21","Verb",0.009478184,"KTGF557"
"KTGF561.21","Verb",0.007612666,"KTGF561"
"KTGF562.18","Verb",0.010892208,"KTGF562"
"KTGF565.22","Verb",0.004437493,"KTGF565"
"KTGF570.18","Verb",0.000773333,"KTGF570"
"KTGF572.19","Verb",0.005856822,"KTGF572"
"K23106.53","Visual",0.004064487,"K23106"
"K23107.40","Visual",0.000116092,"K23107"
"K23115.49","Visual",0.002226786,"K23115"
"K23122.40","Visual",0.000422069,"K23122"
"K23125.60","Visual",0.001990143,"K23125"
"K23128.57","Visual",0.002710276,"K23128"
"K23130.55","Visual",0.002832822,"K23130"
"K23133.64","Visual",0.001783046,"K23133"
"K23134.69","Visual",6.88e-21,"K23134"
"K23136.64","Visual",0.002864854,"K23136"
"K23148.54","Visual",0.000147479,"K23148"
"K23153.54","Visual",0.002940741,"K23153"
"K23155.39","Visual",0.002649736,"K23155"
"K23156.35","Visual",0.003910045,"K23156"
"K23503.58","Visual",0.00364829,"K23503"
"K23508.46","Visual",0.002228333,"K23508"
"K23529.59","Visual",0.003329278,"K23529"
"K23531.54","Visual",0.002210323,"K23531"
"K23532.61","Visual",0.002315517,"K23532"
"K23536.53","Visual",0.0005664,"K23536"
"K23537.59","Visual",0.001371449,"K23537"
"K23555.52","Visual",0.001315873,"K23555"
"K23557.53","Visual",0.002248078,"K23557"
"K23559.47","Visual",0.001929694,"K23559"
"K23565.55","Visual",0.000925795,"K23565"
"KTFG534.50","Visual",0.003164999,"KTFG534"
"KTGF118.60","Visual",0.001090991,"KTGF118"
"KTGF120.57","Visual",0.005959014,"KTGF120"
"KTGF130.43","Visual",0.004445787,"KTGF130"
"KTGF138.52","Visual",0.000302176,"KTGF138"
"KTGF142.59","Visual",0.004808323,"KTGF142"
"KTGF143.61","Visual",0.00070463,"KTGF143"
"KTGF146.45","Visual",0.007187456,"KTGF146"
"KTGF148.56","Visual",0.00204101,"KTGF148"
"KTGF153.44","Visual",0.001332016,"KTGF153"
"KTGF156.54","Visual",0.000878403,"KTGF156"
"KTGF157.36","Visual",0.001287907,"KTGF157"
"KTGF527.64","Visual",0.002746508,"KTGF527"
"KTGF528.63","Visual",0.000557949,"KTGF528"
"KTGF533.54","Visual",0.003303039,"KTGF533"
"KTGF549.68","Visual",0.001742741,"KTGF549"
"KTGF553.44","Visual",0.002364111,"KTGF553"
"KTGF565.61","Visual",0.003336498,"KTGF565"
"KTGF544.59","want",0.00460125,"KTGF544"
"K23101.2","Word Count",0.003113692,"K23101"
"K23106.2","Word Count",0.007326295,"K23106"
"K23107.2","Word Count",0.001222287,"K23107"
"K23109.2","Word Count",0.002808689,"K23109"
"K23114.2","Word Count",0.049248472,"K23114"
"K23115.2","Word Count",0.002771025,"K23115"
"K23117.2","Word Count",0.013924911,"K23117"
"K23120.2","Word Count",0.006952463,"K23120"
"K23121.2","Word Count",0.004699309,"K23121"
"K23122.2","Word Count",0.007398506,"K23122"
"K23125.2","Word Count",0.00650116,"K23125"
"K23126.2","Word Count",0.001955452,"K23126"
"K23128.2","Word Count",0.002576959,"K23128"
"K23130.2","Word Count",0.006675819,"K23130"
"K23131.2","Word Count",0.002909571,"K23131"
"K23133.2","Word Count",0.000715213,"K23133"
"K23134.2","Word Count",0.000834146,"K23134"
"K23136.2","Word Count",0.001491163,"K23136"
"K23139.2","Word Count",0.003488427,"K23139"
"K23142.2","Word Count",0.01268979,"K23142"
"K23143.2","Word Count",8.62e-05,"K23143"
"K23144.2","Word Count",0.005513288,"K23144"
"K23145.2","Word Count",0.011947067,"K23145"
"K23148.2","Word Count",0.002871988,"K23148"
"K23150.2","Word Count",0.008744615,"K23150"
"K23151.2","Word Count",0.006977282,"K23151"
"K23153.2","Word Count",0.004677222,"K23153"
"K23155.2","Word Count",0.005705535,"K23155"
"K23156.2","Word Count",0.003697864,"K23156"
"K23502.2","Word Count",0.003947653,"K23502"
"K23503.2","Word Count",0.007249041,"K23503"
"K23507.2","Word Count",0.004071142,"K23507"
"K23508.2","Word Count",0.004493,"K23508"
"K23509.2","Word Count",0.002002235,"K23509"
"K23510.2","Word Count",0.00962512,"K23510"
"K23517.2","Word Count",0.003251058,"K23517"
"K23521.2","Word Count",0.005645646,"K23521"
"K23526.2","Word Count",0.020448388,"K23526"
"K23529.2","Word Count",0.009701278,"K23529"
"K23531.2","Word Count",0.006798753,"K23531"
"K23532.2","Word Count",0.008594726,"K23532"
"K23533.2","Word Count",0.009928778,"K23533"
"K23536.2","Word Count",0.000274667,"K23536"
"K23537.2","Word Count",0.017779094,"K23537"
"K23540.2","Word Count",0.002262222,"K23540"
"K23541.2","Word Count",0.0150134,"K23541"
"K23548.2","Word Count",0.006511518,"K23548"
"K23551.2","Word Count",0.011424783,"K23551"
"K23552.2","Word Count",0.004932203,"K23552"
"K23555.2","Word Count",0.012812042,"K23555"
"K23556.2","Word Count",0.009710613,"K23556"
"K23557.2","Word Count",0.036947451,"K23557"
"K23559.2","Word Count",0.00591302,"K23559"
"K23563.2","Word Count",0.001597778,"K23563"
"K23565.2","Word Count",0.002824021,"K23565"
"KTFG534.2","Word Count",0.015208249,"KTFG534"
"KTGF118.2","Word Count",0.004213117,"KTGF118"
"KTGF120.2","Word Count",0.00478176,"KTGF120"
"KTGF122.2","Word Count",0.003595662,"KTGF122"
"KTGF124.2","Word Count",0.013195126,"KTGF124"
"KTGF125.2","Word Count",0.001997429,"KTGF125"
"KTGF126.2","Word Count",0.001616432,"KTGF126"
"KTGF127.2","Word Count",0.006031638,"KTGF127"
"KTGF129.2","Word Count",0.01008974,"KTGF129"
"KTGF130.2","Word Count",0.00607463,"KTGF130"
"KTGF136.2","Word Count",0.018663781,"KTGF136"
"KTGF138.2","Word Count",0.002754098,"KTGF138"
"KTGF142.2","Word Count",0.006184545,"KTGF142"
"KTGF143.2","Word Count",0.001829148,"KTGF143"
"KTGF146.2","Word Count",0.00521165,"KTGF146"
"KTGF147.2","Word Count",0.003214325,"KTGF147"
"KTGF148.2","Word Count",0.004218931,"KTGF148"
"KTGF150.2","Word Count",0.001714762,"KTGF150"
"KTGF153.2","Word Count",0.001958054,"KTGF153"
"KTGF154.2","Word Count",0.004462537,"KTGF154"
"KTGF156.2","Word Count",0.002594854,"KTGF156"
"KTGF157.2","Word Count",0.008054476,"KTGF157"
"KTGF158.2","Word Count",0.001318854,"KTGF158"
"KTGF527.2","Word Count",0.02939327,"KTGF527"
"KTGF528.2","Word Count",0.00423412,"KTGF528"
"KTGF533.2","Word Count",0.003292216,"KTGF533"
"KTGF540.2","Word Count",0.001323148,"KTGF540"
"KTGF544.2","Word Count",0.006030132,"KTGF544"
"KTGF545.2","Word Count",0.008189167,"KTGF545"
"KTGF549.2","Word Count",0.003494148,"KTGF549"
"KTGF550.2","Word Count",0.006050586,"KTGF550"
"KTGF553.2","Word Count",0.002971097,"KTGF553"
"KTGF556.2","Word Count",0.003838063,"KTGF556"
"KTGF557.2","Word Count",0.00777336,"KTGF557"
"KTGF561.2","Word Count",0.004140687,"KTGF561"
"KTGF562.2","Word Count",0.011978144,"KTGF562"
"KTGF565.2","Word Count",0.003700671,"KTGF565"
"KTGF570.2","Word Count",0.002205,"KTGF570"
"KTGF572.2","Word Count",0.00817992,"KTGF572"
"K23128.14","We",0.000645837,"K23128"
"K23133.14","We",0.000418115,"K23133"
"K23134.14","We",0,"K23134"
"K23136.14","We",0.00536924,"K23136"
"K23532.14","We",0.001152391,"K23532"
"KTGF158.14","We",0.001233765,"KTGF158"
"KTGF527.14","We",0.001320968,"KTGF527"
"KTGF549.14","We",0.001393981,"KTGF549"
"K23101.40","Work",0.002498675,"K23101"
"K23106.45","Work",0.002168128,"K23106"
"K23107.31","Work",0.000116103,"K23107"
"K23109.32","Work",0.002305807,"K23109"
"K23114.34","Work",0.006798734,"K23114"
"K23115.40","Work",0.033319871,"K23115"
"K23117.36","Work",0.036313622,"K23117"
"K23120.26","Work",0.003398778,"K23120"
"K23121.46","Work",0.002059259,"K23121"
"K23122.32","Work",0.003116713,"K23122"
"K23125.51","Work",0.003149361,"K23125"
"K23126.35","Work",0.020240731,"K23126"
"K23128.49","Work",0.003425154,"K23128"
"K23130.45","Work",0.008868816,"K23130"
"K23131.32","Work",0.007088782,"K23131"
"K23133.55","Work",0.001816602,"K23133"
"K23134.59","Work",0.004043902,"K23134"
"K23136.53","Work",0.008680085,"K23136"
"K23139.27","Work",0.003384209,"K23139"
"K23142.28","Work",0.002062175,"K23142"
"K23143.30","Work",0.00043159,"K23143"
"K23144.38","Work",0.005976441,"K23144"
"K23145.44","Work",0.021795189,"K23145"
"K23148.45","Work",0.002212921,"K23148"
"K23150.39","Work",0.004602579,"K23150"
"K23151.43","Work",0.01343747,"K23151"
"K23153.45","Work",0.004025,"K23153"
"K23155.31","Work",0.001861566,"K23155"
"K23156.28","Work",0.004155727,"K23156"
"K23502.36","Work",0.001692276,"K23502"
"K23503.47","Work",0.003935114,"K23503"
"K23507.32","Work",0.003521333,"K23507"
"K23508.38","Work",0.005282333,"K23508"
"K23509.44","Work",0.002603697,"K23509"
"K23510.47","Work",0.009111587,"K23510"
"K23517.39","Work",0.007499244,"K23517"
"K23521.45","Work",0.017980204,"K23521"
"K23526.43","Work",0.009105357,"K23526"
"K23529.51","Work",0.003537292,"K23529"
"K23531.45","Work",0.008382086,"K23531"
"K23532.51","Work",0.003141678,"K23532"
"K23533.36","Work",0.00896906,"K23533"
"K23536.44","Work",0.018308144,"K23536"
"K23541.42","Work",0.016476187,"K23541"
"K23548.50","Work",0.009664446,"K23548"
"K23552.48","Work",0.001228431,"K23552"
"K23555.44","Work",0.001004339,"K23555"
"K23556.42","Work",0.003599243,"K23556"
"K23557.47","Work",0.001831765,"K23557"
"K23559.40","Work",0.009037381,"K23559"
"K23563.40","Work",0.001492889,"K23563"
"K23565.46","Work",0.002127508,"K23565"
"KTFG534.44","Work",0.007174757,"KTFG534"
"KTGF118.50","Work",0.000932685,"KTGF118"
"KTGF120.48","Work",0.002535598,"KTGF120"
"KTGF122.41","Work",0.003591682,"KTGF122"
"KTGF124.44","Work",0.007045954,"KTGF124"
"KTGF125.49","Work",0.00125041,"KTGF125"
"KTGF126.23","Work",0.00423485,"KTGF126"
"KTGF127.34","Work",0.0044272,"KTGF127"
"KTGF129.28","Work",0.015915489,"KTGF129"
"KTGF130.36","Work",0.007266667,"KTGF130"
"KTGF136.36","Work",0.014234103,"KTGF136"
"KTGF138.43","Work",0.000930902,"KTGF138"
"KTGF142.51","Work",0.010328364,"KTGF142"
"KTGF143.51","Work",0.004291269,"KTGF143"
"KTGF146.39","Work",0.001479132,"KTGF146"
"KTGF148.49","Work",0.001302911,"KTGF148"
"KTGF150.23","Work",0.016412286,"KTGF150"
"KTGF153.39","Work",0.001873592,"KTGF153"
"KTGF154.33","Work",0.004196831,"KTGF154"
"KTGF156.47","Work",0.002320583,"KTGF156"
"KTGF157.31","Work",0.010089595,"KTGF157"
"KTGF158.46","Work",0.034507906,"KTGF158"
"KTGF527.56","Work",0.002612262,"KTGF527"
"KTGF528.52","Work",0.010947556,"KTGF528"
"KTGF533.44","Work",0.018847177,"KTGF533"
"KTGF540.44","Work",0.002620463,"KTGF540"
"KTGF544.54","Work",0.002594965,"KTGF544"
"KTGF545.37","Work",0.001438925,"KTGF545"
"KTGF549.57","Work",0.005961463,"KTGF549"
"KTGF550.37","Work",0.075046043,"KTGF550"
"KTGF553.37","Work",0.002181254,"KTGF553"
"KTGF556.52","Work",0.002128146,"KTGF556"
"KTGF557.41","Work",0.007083851,"KTGF557"
"KTGF561.43","Work",0.001471606,"KTGF561"
"KTGF562.35","Work",0.010275845,"KTGF562"
"KTGF565.51","Work",0.007155986,"KTGF565"
"KTGF570.31","Work",0.0009875,"KTGF570"
"KTGF572.36","Work",0.004284491,"KTGF572"
"K23101.6","WordPerSentence",0.003547419,"K23101"
"K23106.6","WordPerSentence",0.005387833,"K23106"
"K23107.5","WordPerSentence",0.000339552,"K23107"
"K23109.6","WordPerSentence",0.004400519,"K23109"
"K23114.6","WordPerSentence",0.058955697,"K23114"
"K23115.6","WordPerSentence",0.015110587,"K23115"
"K23117.6","WordPerSentence",0.019083178,"K23117"
"K23120.6","WordPerSentence",0.006619758,"K23120"
"K23121.6","WordPerSentence",0.001965099,"K23121"
"K23122.6","WordPerSentence",0.005350046,"K23122"
"K23125.6","WordPerSentence",0.005057918,"K23125"
"K23126.5","WordPerSentence",0.001825151,"K23126"
"K23128.6","WordPerSentence",0.001554106,"K23128"
"K23130.6","WordPerSentence",0.012119581,"K23130"
"K23131.5","WordPerSentence",0.002277226,"K23131"
"K23133.6","WordPerSentence",0.001343074,"K23133"
"K23134.6","WordPerSentence",1.76e-05,"K23134"
"K23136.6","WordPerSentence",0.007016853,"K23136"
"K23139.6","WordPerSentence",0.002515036,"K23139"
"K23142.6","WordPerSentence",0.015061808,"K23142"
"K23143.6","WordPerSentence",0.0003304,"K23143"
"K23144.6","WordPerSentence",0.001458872,"K23144"
"K23145.6","WordPerSentence",0.003599811,"K23145"
"K23148.6","WordPerSentence",0.002016485,"K23148"
"K23150.6","WordPerSentence",0.007563087,"K23150"
"K23151.6","WordPerSentence",0.011117111,"K23151"
"K23153.6","WordPerSentence",0.007571889,"K23153"
"K23155.6","WordPerSentence",0.004849395,"K23155"
"K23156.6","WordPerSentence",0.003247833,"K23156"
"K23502.6","WordPerSentence",0.011755093,"K23502"
"K23503.6","WordPerSentence",0.004977954,"K23503"
"K23507.6","WordPerSentence",0.008029516,"K23507"
"K23508.6","WordPerSentence",0.005950643,"K23508"
"K23509.5","WordPerSentence",0.002487432,"K23509"
"K23510.6","WordPerSentence",0.010254467,"K23510"
