,Variable,Importance,Participant,NLP
K23517,NA VADER,0.002542673,K23517,VADER
K23521,NA VADER,0.005812367,K23521,VADER
K23526,NA VADER,0.003270042,K23526,VADER
K23529,NA VADER,0.003760944,K23529,VADER
K23531,NA VADER,0.002822638,K23531,VADER
K23532,NA VADER,0.000584828,K23532,VADER
K23536,NA VADER,7.13E-05,K23536,VADER
K23537,NA VADER,0.011162524,K23537,VADER
K23540,NA VADER,0.002826871,K23540,VADER
K23541,NA VADER,0.009198853,K23541,VADER
K23548,NA VADER,0.00514226,K23548,VADER
K23552,NA VADER,0.001780339,K23552,VADER
K23555,NA VADER,0.004000854,K23555,VADER
K23556,NA VADER,0.003083952,K23556,VADER
K23557,NA VADER,0.006014797,K23557,VADER
K23559,NA VADER,0.001453828,K23559,VADER
K23563,NA VADER,0.007672468,K23563,VADER
K23565,NA VADER,0.001423224,K23565,VADER
KTFG534,NA VADER,0.051960378,KTFG534,VADER
KTGF118,NA VADER,0.002855189,KTGF118,VADER
KTGF120,NA VADER,0.002624213,KTGF120,VADER
KTGF122,NA VADER,0.008527735,KTGF122,VADER
KTGF124,NA VADER,0.001518582,KTGF124,VADER
KTGF125,NA VADER,0.001126061,KTGF125,VADER
KTGF130,NA VADER,0.001232003,KTGF130,VADER
KTGF138,NA VADER,0.003057118,KTGF138,VADER
KTGF142,NA VADER,0.001492074,KTGF142,VADER
KTGF143,NA VADER,0.00265491,KTGF143,VADER
KTGF147,NA VADER,0.006083284,KTGF147,VADER
KTGF148,NA VADER,0.004764207,KTGF148,VADER
KTGF153,NA VADER,0.010237027,KTGF153,VADER
KTGF154,NA VADER,0.012116871,KTGF154,VADER
KTGF156,NA VADER,0.00111175,KTGF156,VADER
KTGF158,NA VADER,0.004637214,KTGF158,VADER
KTGF527,NA VADER,0.011603272,KTGF527,VADER
KTGF528,NA VADER,0.002840256,KTGF528,VADER
KTGF533,NA VADER,0.000929449,KTGF533,VADER
KTGF540,NA VADER,0.002919587,KTGF540,VADER
KTGF544,NA VADER,0.003040083,KTGF544,VADER
KTGF545,NA VADER,0.004014864,KTGF545,VADER
KTGF549,NA VADER,0.002694796,KTGF549,VADER
KTGF550,NA VADER,0.001414152,KTGF550,VADER
KTGF553,NA VADER,0.00610382,KTGF553,VADER
KTGF556,NA VADER,0.014417878,KTGF556,VADER
KTGF557,NA VADER,0.001824474,KTGF557,VADER
KTGF561,NA VADER,0.001418962,KTGF561,VADER
KTGF562,NA VADER,0.008900714,KTGF562,VADER
KTGF565,NA VADER,0.002926023,KTGF565,VADER
KTGF572,NA VADER,0.006223042,KTGF572,VADER
K23101,Negations ,0.00096459,K23101,LIWC
K23104,Negations ,8.81E-05,K23104,LIWC
K23106,Negations ,0.000450436,K23106,LIWC
K23114,Negations ,0.04085049,K23114,LIWC
K23122,Negations ,0,K23122,LIWC
K23125,Negations ,0.002108196,K23125,LIWC
K23126,Negations ,0.000835117,K23126,LIWC
K23128,Negations ,0.002684271,K23128,LIWC
K23133,Negations ,0.001903111,K23133,LIWC
K23134,Negations ,0.001710618,K23134,LIWC
K23136,Negations ,0.002063018,K23136,LIWC
K23139,Negations ,0.001798609,K23139,LIWC
K23142,Negations ,0.002551312,K23142,LIWC
K23145,Negations ,0.000553341,K23145,LIWC
K23147,Negations ,8.29E-05,K23147,LIWC
K23151,Negations ,0.003702319,K23151,LIWC
K23153,Negations ,0.006629195,K23153,LIWC
K23155,Negations ,0.004051782,K23155,LIWC
K23502,Negations ,0.00020003,K23502,LIWC
K23509,Negations ,0.002236192,K23509,LIWC
K23510,Negations ,0.00272386,K23510,LIWC
K23517,Negations ,0.000760569,K23517,LIWC
K23521,Negations ,0.005339914,K23521,LIWC
K23529,Negations ,0.001080773,K23529,LIWC
K23532,Negations ,0.002592605,K23532,LIWC
K23536,Negations ,0.000302356,K23536,LIWC
K23537,Negations ,0.005424406,K23537,LIWC
K23540,Negations ,0.001101691,K23540,LIWC
K23541,Negations ,0.000244267,K23541,LIWC
K23548,Negations ,0.004001592,K23548,LIWC
K23551,Negations ,0.005465226,K23551,LIWC
K23552,Negations ,0.004663609,K23552,LIWC
K23555,Negations ,0.002539253,K23555,LIWC
K23557,Negations ,0.002346324,K23557,LIWC
K23563,Negations ,0.003676849,K23563,LIWC
K23565,Negations ,0.008478485,K23565,LIWC
KTFG534,Negations ,0.003903449,KTFG534,LIWC
KTGF118,Negations ,0.001564206,KTGF118,LIWC
KTGF120,Negations ,0.001218533,KTGF120,LIWC
KTGF124,Negations ,0.003284134,KTGF124,LIWC
KTGF125,Negations ,0.000728032,KTGF125,LIWC
KTGF126,Negations ,0.005679814,KTGF126,LIWC
KTGF127,Negations ,0.000870293,KTGF127,LIWC
KTGF129,Negations ,0.002296602,KTGF129,LIWC
KTGF130,Negations ,0.013396515,KTGF130,LIWC
KTGF138,Negations ,0.000365817,KTGF138,LIWC
KTGF142,Negations ,0.000496269,KTGF142,LIWC
KTGF143,Negations ,0.000897969,KTGF143,LIWC
KTGF146,Negations ,0.003090461,KTGF146,LIWC
KTGF147,Negations ,0.000998784,KTGF147,LIWC
KTGF148,Negations ,0.000919219,KTGF148,LIWC
KTGF156,Negations ,0.00037319,KTGF156,LIWC
KTGF158,Negations ,0.000268858,KTGF158,LIWC
KTGF527,Negations ,0.022107439,KTGF527,LIWC
KTGF528,Negations ,0.000511487,KTGF528,LIWC
KTGF544,Negations ,0.011518324,KTGF544,LIWC
KTGF545,Negations ,0.002320047,KTGF545,LIWC
KTGF549,Negations ,0.001139512,KTGF549,LIWC
KTGF553,Negations ,0.002091111,KTGF553,LIWC
KTGF556,Negations ,0.005711288,KTGF556,LIWC
KTGF561,Negations ,0.00133203,KTGF561,LIWC
KTGF562,Negations ,0.00364275,KTGF562,LIWC
KTGF565,Negations ,0.002318739,KTGF565,LIWC
K23101,Nervous GPT,0.000842564,K23101,GPT
K23104,Nervous GPT,0.000129333,K23104,GPT
K23106,Nervous GPT,0.005967517,K23106,GPT
K23107,Nervous GPT,0.001171195,K23107,GPT
K23109,Nervous GPT,0.000771523,K23109,GPT
K23114,Nervous GPT,0.008615678,K23114,GPT
K23115,Nervous GPT,0.004993615,K23115,GPT
K23117,Nervous GPT,0.020324842,K23117,GPT
K23120,Nervous GPT,0.004378903,K23120,GPT
K23121,Nervous GPT,0.00163177,K23121,GPT
K23122,Nervous GPT,9.38E-05,K23122,GPT
K23125,Nervous GPT,0.001204456,K23125,GPT
K23126,Nervous GPT,0.009723613,K23126,GPT
K23128,Nervous GPT,0.004196878,K23128,GPT
K23129,Nervous GPT,0.003683668,K23129,GPT
K23130,Nervous GPT,0.000826667,K23130,GPT
K23131,Nervous GPT,0.010362971,K23131,GPT
K23133,Nervous GPT,0.000977978,K23133,GPT
K23134,Nervous GPT,0.001197648,K23134,GPT
K23136,Nervous GPT,0.008015059,K23136,GPT
K23139,Nervous GPT,0.00160238,K23139,GPT
K23142,Nervous GPT,0.002196832,K23142,GPT
K23143,Nervous GPT,0.000816675,K23143,GPT
K23144,Nervous GPT,0.011449063,K23144,GPT
K23145,Nervous GPT,0.01023287,K23145,GPT
K23147,Nervous GPT,0.00063,K23147,GPT
K23148,Nervous GPT,0.002148097,K23148,GPT
K23150,Nervous GPT,0.003701908,K23150,GPT
K23151,Nervous GPT,0.014926074,K23151,GPT
K23153,Nervous GPT,0.001470679,K23153,GPT
K23155,Nervous GPT,0.000859953,K23155,GPT
K23156,Nervous GPT,0.001289848,K23156,GPT
K23502,Nervous GPT,0.003667846,K23502,GPT
K23503,Nervous GPT,0.001422948,K23503,GPT
K23507,Nervous GPT,0.003771352,K23507,GPT
K23508,Nervous GPT,0.009931373,K23508,GPT
K23509,Nervous GPT,0.001352462,K23509,GPT
K23510,Nervous GPT,0.006377067,K23510,GPT
K23517,Nervous GPT,0.002716516,K23517,GPT
K23521,Nervous GPT,0.004170993,K23521,GPT
K23526,Nervous GPT,0.00511232,K23526,GPT
K23529,Nervous GPT,0.0049121,K23529,GPT
K23531,Nervous GPT,0.00165152,K23531,GPT
K23532,Nervous GPT,0.008892782,K23532,GPT
K23533,Nervous GPT,0.003542584,K23533,GPT
K23536,Nervous GPT,0.000875759,K23536,GPT
K23537,Nervous GPT,0.000627531,K23537,GPT
K23540,Nervous GPT,0.004810745,K23540,GPT
K23541,Nervous GPT,0.000523031,K23541,GPT
K23548,Nervous GPT,0.002968707,K23548,GPT
K23551,Nervous GPT,0.010334424,K23551,GPT
K23552,Nervous GPT,0.005531773,K23552,GPT
K23555,Nervous GPT,0.001042995,K23555,GPT
K23556,Nervous GPT,0.001954727,K23556,GPT
K23557,Nervous GPT,0.000292379,K23557,GPT
K23559,Nervous GPT,0.004697884,K23559,GPT
K23563,Nervous GPT,0.003286178,K23563,GPT
K23565,Nervous GPT,0.006450735,K23565,GPT
KTFG534,Nervous GPT,0.001350252,KTFG534,GPT
KTGF118,Nervous GPT,0.003247772,KTGF118,GPT
KTGF120,Nervous GPT,0.000767553,KTGF120,GPT
KTGF122,Nervous GPT,0.003205223,KTGF122,GPT
KTGF124,Nervous GPT,0.002157199,KTGF124,GPT
KTGF125,Nervous GPT,0.001103726,KTGF125,GPT
KTGF126,Nervous GPT,0.003472376,KTGF126,GPT
KTGF127,Nervous GPT,0.000905448,KTGF127,GPT
KTGF129,Nervous GPT,0.008804346,KTGF129,GPT
KTGF130,Nervous GPT,0.003107704,KTGF130,GPT
KTGF136,Nervous GPT,0.020083315,KTGF136,GPT
KTGF138,Nervous GPT,0.00019302,KTGF138,GPT
KTGF142,Nervous GPT,0.005133899,KTGF142,GPT
KTGF143,Nervous GPT,8.52E-05,KTGF143,GPT
KTGF146,Nervous GPT,0.011614356,KTGF146,GPT
KTGF147,Nervous GPT,0.002092449,KTGF147,GPT
KTGF148,Nervous GPT,0.00085829,KTGF148,GPT
KTGF150,Nervous GPT,0.000264452,KTGF150,GPT
KTGF153,Nervous GPT,0.003274998,KTGF153,GPT
KTGF154,Nervous GPT,0.006583422,KTGF154,GPT
KTGF156,Nervous GPT,0.006193225,KTGF156,GPT
KTGF157,Nervous GPT,0.003201977,KTGF157,GPT
KTGF158,Nervous GPT,0.000541784,KTGF158,GPT
KTGF527,Nervous GPT,0.001052376,KTGF527,GPT
KTGF528,Nervous GPT,0.003090695,KTGF528,GPT
KTGF533,Nervous GPT,0.000880058,KTGF533,GPT
KTGF540,Nervous GPT,0.002366228,KTGF540,GPT
KTGF544,Nervous GPT,0.000490891,KTGF544,GPT
KTGF545,Nervous GPT,0.002072975,KTGF545,GPT
KTGF549,Nervous GPT,0.001178765,KTGF549,GPT
KTGF550,Nervous GPT,0.004601646,KTGF550,GPT
KTGF553,Nervous GPT,0.007369568,KTGF553,GPT
KTGF556,Nervous GPT,0.001334521,KTGF556,GPT
KTGF557,Nervous GPT,0.08172414,KTGF557,GPT
KTGF561,Nervous GPT,0.001852409,KTGF561,GPT
KTGF562,Nervous GPT,0.012063177,KTGF562,GPT
KTGF565,Nervous GPT,0.002579449,KTGF565,GPT
KTGF570,Nervous GPT,0.002822204,KTGF570,GPT
KTGF572,Nervous GPT,0.003590206,KTGF572,GPT
K23101,Neutral ,0.002075487,K23101,VADER
K23106,Neutral ,0.000467744,K23106,VADER
K23107,Neutral ,0.000360322,K23107,VADER
K23109,Neutral ,0.001512948,K23109,VADER
K23114,Neutral ,0.004810805,K23114,VADER
K23115,Neutral ,0.002467808,K23115,VADER
K23117,Neutral ,0.001410044,K23117,VADER
K23120,Neutral ,0.004627181,K23120,VADER
K23121,Neutral ,0.002455012,K23121,VADER
K23122,Neutral ,0.000177011,K23122,VADER
K23125,Neutral ,0.002791123,K23125,VADER
K23126,Neutral ,0.002812304,K23126,VADER
K23128,Neutral ,0.008177051,K23128,VADER
K23129,Neutral ,0.004249699,K23129,VADER
K23130,Neutral ,0.000135238,K23130,VADER
K23131,Neutral ,0.001122669,K23131,VADER
K23133,Neutral ,0.002449262,K23133,VADER
K23134,Neutral ,0.004694531,K23134,VADER
K23136,Neutral ,0.00572838,K23136,VADER
K23143,Neutral ,0.000260726,K23143,VADER
K23144,Neutral ,0.00427652,K23144,VADER
K23145,Neutral ,0.000600285,K23145,VADER
K23147,Neutral ,0.001173131,K23147,VADER
K23148,Neutral ,0.000843899,K23148,VADER
K23150,Neutral ,0.004513631,K23150,VADER
K23151,Neutral ,0.004513509,K23151,VADER
K23153,Neutral ,0.009479488,K23153,VADER
K23155,Neutral ,0.005019106,K23155,VADER
K23502,Neutral ,0.010008184,K23502,VADER
K23503,Neutral ,0.003364539,K23503,VADER
K23507,Neutral ,0.001242231,K23507,VADER
K23508,Neutral ,0.002278091,K23508,VADER
K23509,Neutral ,0.004819997,K23509,VADER
K23510,Neutral ,0.002121809,K23510,VADER
K23517,Neutral ,0.006962676,K23517,VADER
K23521,Neutral ,0.003268875,K23521,VADER
K23526,Neutral ,0.010048188,K23526,VADER
K23529,Neutral ,0.008277171,K23529,VADER
K23531,Neutral ,0.005150823,K23531,VADER
K23532,Neutral ,0.000662835,K23532,VADER
K23533,Neutral ,0.00839923,K23533,VADER
K23536,Neutral ,0.004134644,K23536,VADER
K23537,Neutral ,0.005666679,K23537,VADER
K23540,Neutral ,0.006619586,K23540,VADER
K23541,Neutral ,0.004914858,K23541,VADER
K23548,Neutral ,0.005361691,K23548,VADER
K23551,Neutral ,0.005678924,K23551,VADER
K23552,Neutral ,0.00207192,K23552,VADER
K23555,Neutral ,0.003147546,K23555,VADER
K23556,Neutral ,0.002269339,K23556,VADER
K23557,Neutral ,0.002237206,K23557,VADER
K23559,Neutral ,0.002004912,K23559,VADER
K23563,Neutral ,0.004627949,K23563,VADER
K23565,Neutral ,0.003403097,K23565,VADER
KTFG534,Neutral ,0.001701862,KTFG534,VADER
KTGF118,Neutral ,0.001443859,KTGF118,VADER
KTGF120,Neutral ,0.002285763,KTGF120,VADER
KTGF122,Neutral ,0.007077395,KTGF122,VADER
KTGF124,Neutral ,0.002243418,KTGF124,VADER
KTGF125,Neutral ,0.001386449,KTGF125,VADER
KTGF127,Neutral ,0.000673981,KTGF127,VADER
KTGF130,Neutral ,0.002670611,KTGF130,VADER
KTGF136,Neutral ,0.001020971,KTGF136,VADER
KTGF138,Neutral ,0.002682588,KTGF138,VADER
KTGF142,Neutral ,0.004796404,KTGF142,VADER
KTGF143,Neutral ,0.000441373,KTGF143,VADER
KTGF146,Neutral ,0.004540994,KTGF146,VADER
KTGF147,Neutral ,0.001288383,KTGF147,VADER
KTGF148,Neutral ,0.001943787,KTGF148,VADER
KTGF153,Neutral ,0.002893837,KTGF153,VADER
KTGF154,Neutral ,0.011414656,KTGF154,VADER
KTGF156,Neutral ,0.001903921,KTGF156,VADER
KTGF157,Neutral ,0.000318612,KTGF157,VADER
KTGF158,Neutral ,0.016032664,KTGF158,VADER
KTGF527,Neutral ,0.001432585,KTGF527,VADER
KTGF528,Neutral ,0.006848644,KTGF528,VADER
KTGF533,Neutral ,0.005712837,KTGF533,VADER
KTGF540,Neutral ,0.0040429,KTGF540,VADER
KTGF544,Neutral ,0.004304336,KTGF544,VADER
KTGF545,Neutral ,0.000779483,KTGF545,VADER
KTGF549,Neutral ,0.003246358,KTGF549,VADER
KTGF550,Neutral ,0.00446407,KTGF550,VADER
KTGF553,Neutral ,0.005463523,KTGF553,VADER
KTGF556,Neutral ,0.002981688,KTGF556,VADER
KTGF557,Neutral ,0.008020605,KTGF557,VADER
KTGF561,Neutral ,0.000985175,KTGF561,VADER
KTGF562,Neutral ,0.00419571,KTGF562,VADER
KTGF565,Neutral ,0.004971493,KTGF565,VADER
KTGF570,Neutral ,0.001774445,KTGF570,VADER
KTGF572,Neutral ,0.005330889,KTGF572,VADER
K23101,PA GPT ,0.003411835,K23101,GPT
K23104,PA GPT ,1.23E-05,K23104,GPT
K23106,PA GPT ,0.019978735,K23106,GPT
K23107,PA GPT ,0.000362644,K23107,GPT
K23109,PA GPT ,0.001045793,K23109,GPT
K23114,PA GPT ,0.025176825,K23114,GPT
K23115,PA GPT ,0.00286831,K23115,GPT
K23117,PA GPT ,0.031752926,K23117,GPT
K23120,PA GPT ,0.003449977,K23120,GPT
K23121,PA GPT ,0.00207884,K23121,GPT
K23122,PA GPT ,0.00065364,K23122,GPT
K23125,PA GPT ,0.003596,K23125,GPT
K23126,PA GPT ,0.003569979,K23126,GPT
K23128,PA GPT ,0.004908008,K23128,GPT
K23129,PA GPT ,0.002266345,K23129,GPT
K23130,PA GPT ,0.00149367,K23130,GPT
K23131,PA GPT ,0.007406662,K23131,GPT
K23133,PA GPT ,0.002359429,K23133,GPT
K23134,PA GPT ,0.001966455,K23134,GPT
K23136,PA GPT ,0.00594278,K23136,GPT
K23139,PA GPT ,0.003307815,K23139,GPT
K23142,PA GPT ,0.00178507,K23142,GPT
K23143,PA GPT ,0.000520896,K23143,GPT
K23144,PA GPT ,0.000589696,K23144,GPT
K23145,PA GPT ,0.004020722,K23145,GPT
K23147,PA GPT ,0.001276144,K23147,GPT
K23148,PA GPT ,0.001215855,K23148,GPT
K23150,PA GPT ,0.004207837,K23150,GPT
K23151,PA GPT ,0.006744046,K23151,GPT
K23153,PA GPT ,0.007509407,K23153,GPT
K23155,PA GPT ,0.001560341,K23155,GPT
K23156,PA GPT ,0.001773586,K23156,GPT
K23502,PA GPT ,0.002085093,K23502,GPT
K23503,PA GPT ,0.010868048,K23503,GPT
K23507,PA GPT ,0.002496913,K23507,GPT
K23508,PA GPT ,0.001711802,K23508,GPT
K23509,PA GPT ,0.011057803,K23509,GPT
K23510,PA GPT ,0.00621536,K23510,GPT
K23517,PA GPT ,0.00292515,K23517,GPT
K23521,PA GPT ,0.0240421,K23521,GPT
K23526,PA GPT ,0.021378799,K23526,GPT
K23529,PA GPT ,0.008370259,K23529,GPT
K23531,PA GPT ,0.00385547,K23531,GPT
K23532,PA GPT ,0.000957241,K23532,GPT
K23533,PA GPT ,0.006956039,K23533,GPT
K23536,PA GPT ,0.000134948,K23536,GPT
K23537,PA GPT ,0.00137006,K23537,GPT
K23540,PA GPT ,0.025292654,K23540,GPT
K23541,PA GPT ,0.014781084,K23541,GPT
K23548,PA GPT ,0.012398822,K23548,GPT
K23551,PA GPT ,0.012557552,K23551,GPT
K23552,PA GPT ,0.003660184,K23552,GPT
K23555,PA GPT ,0.005869944,K23555,GPT
K23556,PA GPT ,0.003178229,K23556,GPT
K23557,PA GPT ,0.013046817,K23557,GPT
K23559,PA GPT ,0.00631837,K23559,GPT
K23563,PA GPT ,0.009660885,K23563,GPT
K23565,PA GPT ,0.004319949,K23565,GPT
KTFG534,PA GPT ,0.037974344,KTFG534,GPT
KTGF118,PA GPT ,0.001573027,KTGF118,GPT
KTGF120,PA GPT ,0.003813449,KTGF120,GPT
KTGF122,PA GPT ,0.007277441,KTGF122,GPT
KTGF124,PA GPT ,0.00416566,KTGF124,GPT
KTGF125,PA GPT ,0.000846572,KTGF125,GPT
KTGF126,PA GPT ,0.00411819,KTGF126,GPT
KTGF127,PA GPT ,0.00092859,KTGF127,GPT
KTGF129,PA GPT ,0.002878974,KTGF129,GPT
KTGF130,PA GPT ,0.019137957,KTGF130,GPT
KTGF136,PA GPT ,0.004961447,KTGF136,GPT
KTGF138,PA GPT ,0.002336725,KTGF138,GPT
KTGF142,PA GPT ,0.002226646,KTGF142,GPT
KTGF143,PA GPT ,0.000276111,KTGF143,GPT
KTGF146,PA GPT ,0.014872616,KTGF146,GPT
KTGF147,PA GPT ,0.001499491,KTGF147,GPT
KTGF148,PA GPT ,0.000823861,KTGF148,GPT
KTGF150,PA GPT ,0.001595175,KTGF150,GPT
KTGF153,PA GPT ,0.003632687,KTGF153,GPT
KTGF154,PA GPT ,0.004242393,KTGF154,GPT
KTGF156,PA GPT ,0.000750363,KTGF156,GPT
KTGF157,PA GPT ,0.00343388,KTGF157,GPT
KTGF158,PA GPT ,0.007671374,KTGF158,GPT
KTGF527,PA GPT ,0.011057077,KTGF527,GPT
KTGF528,PA GPT ,0.003495618,KTGF528,GPT
KTGF533,PA GPT ,0.000735913,KTGF533,GPT
KTGF540,PA GPT ,0.003811969,KTGF540,GPT
KTGF544,PA GPT ,0.009896822,KTGF544,GPT
KTGF545,PA GPT ,0.011244147,KTGF545,GPT
KTGF549,PA GPT ,0.00125792,KTGF549,GPT
KTGF550,PA GPT ,0.002952329,KTGF550,GPT
KTGF553,PA GPT ,0.003562017,KTGF553,GPT
KTGF556,PA GPT ,0.051181361,KTGF556,GPT
KTGF557,PA GPT ,0.005318322,KTGF557,GPT
KTGF561,PA GPT ,0.002589479,KTGF561,GPT
KTGF562,PA GPT ,0.016363197,KTGF562,GPT
KTGF565,PA GPT ,0.001758005,KTGF565,GPT
KTGF570,PA GPT ,0.005879194,KTGF570,GPT
KTGF572,PA GPT ,0.003758391,KTGF572,GPT
K23101,Perception,0.006649315,K23101,LIWC
K23104,Perception,8.77E-05,K23104,LIWC
K23106,Perception,0.000802684,K23106,LIWC
K23107,Perception,0.000400383,K23107,LIWC
K23109,Perception,0.002330916,K23109,LIWC
K23114,Perception,0.031437998,K23114,LIWC
K23115,Perception,0.004859694,K23115,LIWC
K23117,Perception,0.004081316,K23117,LIWC
K23120,Perception,0.007212297,K23120,LIWC
K23121,Perception,0.002522255,K23121,LIWC
K23122,Perception,0.000136,K23122,LIWC
K23125,Perception,0.002596533,K23125,LIWC
K23126,Perception,0.020113458,K23126,LIWC
K23128,Perception,0.005155762,K23128,LIWC
K23129,Perception,0.004246653,K23129,LIWC
K23130,Perception,0.010256527,K23130,LIWC
K23131,Perception,0.003534107,K23131,LIWC
K23133,Perception,0.002985892,K23133,LIWC
K23134,Perception,0.002499463,K23134,LIWC
K23136,Perception,0.008414057,K23136,LIWC
K23139,Perception,0.001616316,K23139,LIWC
K23142,Perception,0.000841352,K23142,LIWC
K23143,Perception,7.47E-05,K23143,LIWC
K23144,Perception,0.017180767,K23144,LIWC
K23145,Perception,0.000663056,K23145,LIWC
K23147,Perception,0.001264256,K23147,LIWC
K23148,Perception,0.005663599,K23148,LIWC
K23150,Perception,0.008053719,K23150,LIWC
K23151,Perception,0.006019854,K23151,LIWC
K23153,Perception,0.010859986,K23153,LIWC
K23155,Perception,0.001231742,K23155,LIWC
K23156,Perception,0.00116947,K23156,LIWC
K23502,Perception,0.00165181,K23502,LIWC
K23503,Perception,0.00660388,K23503,LIWC
K23507,Perception,0.00329532,K23507,LIWC
K23508,Perception,0.003104433,K23508,LIWC
K23509,Perception,0.003521717,K23509,LIWC
K23510,Perception,0.00654988,K23510,LIWC
K23517,Perception,0.011811443,K23517,LIWC
K23521,Perception,0.012825429,K23521,LIWC
K23526,Perception,0.002962921,K23526,LIWC
K23529,Perception,0.007063093,K23529,LIWC
K23531,Perception,0.007631478,K23531,LIWC
K23532,Perception,0.002532123,K23532,LIWC
K23533,Perception,0.005973462,K23533,LIWC
K23536,Perception,0.001681507,K23536,LIWC
K23537,Perception,0.004252964,K23537,LIWC
K23540,Perception,0.003815529,K23540,LIWC
K23541,Perception,0.002393516,K23541,LIWC
K23548,Perception,0.004277549,K23548,LIWC
K23551,Perception,0.008452508,K23551,LIWC
K23552,Perception,0.006755722,K23552,LIWC
K23555,Perception,0.007516649,K23555,LIWC
K23556,Perception,0.008794626,K23556,LIWC
K23557,Perception,0.002889791,K23557,LIWC
K23559,Perception,0.011759655,K23559,LIWC
K23563,Perception,0.003665029,K23563,LIWC
K23565,Perception,0.003970848,K23565,LIWC
KTFG534,Perception,0.002750262,KTFG534,LIWC
KTGF118,Perception,0.0045583,KTGF118,LIWC
KTGF120,Perception,0.002422265,KTGF120,LIWC
KTGF122,Perception,0.005134359,KTGF122,LIWC
KTGF124,Perception,0.003370602,KTGF124,LIWC
KTGF125,Perception,0.000641582,KTGF125,LIWC
KTGF126,Perception,0.002659292,KTGF126,LIWC
KTGF127,Perception,0.001642489,KTGF127,LIWC
KTGF129,Perception,0.00704621,KTGF129,LIWC
KTGF130,Perception,0.008882648,KTGF130,LIWC
KTGF136,Perception,0.002646132,KTGF136,LIWC
KTGF138,Perception,0.001632549,KTGF138,LIWC
KTGF142,Perception,0.001952236,KTGF142,LIWC
KTGF143,Perception,0.0013255,KTGF143,LIWC
KTGF146,Perception,0.008904249,KTGF146,LIWC
KTGF147,Perception,0.006117629,KTGF147,LIWC
KTGF148,Perception,0.002344211,KTGF148,LIWC
KTGF150,Perception,0.001986659,KTGF150,LIWC
KTGF153,Perception,0.000474426,KTGF153,LIWC
KTGF154,Perception,0.005367028,KTGF154,LIWC
KTGF156,Perception,0.002146102,KTGF156,LIWC
KTGF157,Perception,0.00232805,KTGF157,LIWC
KTGF158,Perception,0.000932326,KTGF158,LIWC
KTGF527,Perception,0.004908066,KTGF527,LIWC
KTGF528,Perception,0.008882091,KTGF528,LIWC
KTGF533,Perception,0.002956211,KTGF533,LIWC
KTGF540,Perception,0.004531869,KTGF540,LIWC
KTGF544,Perception,0.001973345,KTGF544,LIWC
KTGF545,Perception,0.000645119,KTGF545,LIWC
KTGF549,Perception,0.001959556,KTGF549,LIWC
KTGF550,Perception,0.009049323,KTGF550,LIWC
KTGF553,Perception,0.007770328,KTGF553,LIWC
KTGF556,Perception,0.006317118,KTGF556,LIWC
KTGF557,Perception,0.005675023,KTGF557,LIWC
KTGF561,Perception,0.00155287,KTGF561,LIWC
KTGF562,Perception,0.006154206,KTGF562,LIWC
KTGF565,Perception,0.005149274,KTGF565,LIWC
KTGF570,Perception,0.005900291,KTGF570,LIWC
KTGF572,Perception,0.005549907,KTGF572,LIWC
K23115,Period,0.003534646,K23115,LIWC
K23128,Period,0.004490574,K23128,LIWC
K23134,Period,0.001421995,K23134,LIWC
K23136,Period,0.002337406,K23136,LIWC
K23144,Period,0.000762204,K23144,LIWC
K23147,Period,0.001378135,K23147,LIWC
K23151,Period,0.009525772,K23151,LIWC
K23503,Period,0.005363315,K23503,LIWC
K23532,Period,0.00233046,K23532,LIWC
K23557,Period,0.005677725,K23557,LIWC
K23563,Period,0.013595679,K23563,LIWC
KTGF125,Period,0.002816127,KTGF125,LIWC
KTGF143,Period,0.000938148,KTGF143,LIWC
KTGF527,Period,0.001288392,KTGF527,LIWC
KTGF528,Period,0.004595339,KTGF528,LIWC
KTGF544,Period,0.010922958,KTGF544,LIWC
KTGF549,Period,0.003135864,KTGF549,LIWC
K23101,Physical,0.002824972,K23101,LIWC
K23104,Physical,0.000102815,K23104,LIWC
K23106,Physical,0.001158778,K23106,LIWC
K23107,Physical,0.027889226,K23107,LIWC
K23109,Physical,0.001087227,K23109,LIWC
K23114,Physical,0.002084849,K23114,LIWC
K23115,Physical,0.008172756,K23115,LIWC
K23117,Physical,0.002587459,K23117,LIWC
K23120,Physical,0.001871501,K23120,LIWC
K23121,Physical,0.000942975,K23121,LIWC
K23122,Physical,0.001374636,K23122,LIWC
K23125,Physical,0.003530015,K23125,LIWC
K23126,Physical,0.009644989,K23126,LIWC
K23128,Physical,0.00627722,K23128,LIWC
K23129,Physical,0.002026585,K23129,LIWC
K23130,Physical,0.001621524,K23130,LIWC
K23131,Physical,0.003562199,K23131,LIWC
K23133,Physical,0.001253917,K23133,LIWC
K23134,Physical,0.000584911,K23134,LIWC
K23136,Physical,0.001130632,K23136,LIWC
K23139,Physical,0.001191401,K23139,LIWC
K23143,Physical,4.01E-05,K23143,LIWC
K23144,Physical,0.002376715,K23144,LIWC
K23145,Physical,0.002620493,K23145,LIWC
K23147,Physical,0.001109697,K23147,LIWC
