"X","Variable","Importance","Participant","NLP"
"K23565.20","Conjunctions",0.000678051282051283,"K23565","LIWC"
"K23565.21","Negations",0.00104532307692308,"K23565","LIWC"
"K23565.22","Verb",0.00700365128205129,"K23565","LIWC"
"K23565.23","Adjectives",0.00228943589743589,"K23565","LIWC"
"K23565.24","Quantity",0.00287328205128205,"K23565","LIWC"
"K23565.25","Drives",0.00418259487179488,"K23565","LIWC"
"K23565.26","Affiliation",0.000379589743589741,"K23565","LIWC"
"K23565.27","Achieve",0.000730676923076922,"K23565","LIWC"
"K23565.28","Cognition",0.0761839794871795,"K23565","LIWC"
"K23565.29","Cognitive processes",0.0637861435897436,"K23565","LIWC"
"K23565.30","Insight",0.00500610256410256,"K23565","LIWC"
"K23565.31","Cause",0.00171973333333333,"K23565","LIWC"
"K23565.32","Discrepancy",0.00304964102564102,"K23565","LIWC"
"K23565.33","Differentiation",0.000272000000000001,"K23565","LIWC"
"K23565.34","Affect",0.00365324102564102,"K23565","LIWC"
"K23565.35","Positive tone",0.00263791794871795,"K23565","LIWC"
"K23565.36","Negative tone",0.000342307692307691,"K23565","LIWC"
"K23565.37","Emotion",0.0012931282051282,"K23565","LIWC"
"K23565.38","NA LIWC",0.00029835897435897,"K23565","LIWC"
"K23565.39","Social",0.00149846153846154,"K23565","LIWC"
"K23565.40","Socbehav",0.00233249230769228,"K23565","LIWC"
"K23565.41","Social referents",0.00256695384615384,"K23565","LIWC"
"K23565.42","Family",0.0138654974358974,"K23565","LIWC"
"K23565.43","Friend",0.00285501538461537,"K23565","LIWC"
"K23565.44","Lifestyle",0.00454603076923079,"K23565","LIWC"
"K23565.45","Leisure",0.00704866666666665,"K23565","LIWC"
"K23565.46","Work",0.0021275076923077,"K23565","LIWC"
"K23565.47","Physical",0.00123317948717949,"K23565","LIWC"
"K23565.48","Need",0.00641488205128205,"K23565","LIWC"
"K23565.49","Acquire",0.00184948717948718,"K23565","LIWC"
"K23565.50","Allure",0.00198666666666668,"K23565","LIWC"
"K23565.51","Perception",0.00193158974358975,"K23565","LIWC"
"K23565.52","Attention",0.000581846153846156,"K23565","LIWC"
"K23565.53","Motion",0.00773696410256408,"K23565","LIWC"
"K23565.54","Space",0.00195938461538462,"K23565","LIWC"
"K23565.55","Visual",0.000925794871794872,"K23565","LIWC"
"K23565.56","Time LIWC",0.0049732,"K23565","LIWC"
"K23565.57","FocusPast",0.00558453333333332,"K23565","LIWC"
"K23565.58","FocusPresent",0.00112350769230769,"K23565","LIWC"
"K23565.59","FocusFuture",0.00108605128205128,"K23565","LIWC"
"K23565.60","Compound",0.00214465641025641,"K23565","LIWC"
"K23565.61","PA VADER",0.00219093333333333,"K23565","Vader"
"K23565.62","Neutral VADER",0.00439796923076921,"K23565","LIWC"
"K23565.63","NA VADER",0.000723076923076922,"K23565","Vader"
"K23565.64","ThoughtLength",0.0244406974358974,"K23565","LIWC"
"K23565.65","StressLength",0.00246153846153846,"K23565","Text leangth"
"K23565.66","EnjoyLength",0.00170682051282052,"K23565","Text leangth"
"K23565.67","Topic_t1",0.0043702358974359,"K23565","LDA"
"K23565.68","Topic_t2",0.0120283897435897,"K23565","LDA"
"K23565.69","Topic_t3",0.00692707692307693,"K23565","LDA"
"K23565.70","Topic_t4",0.0057807487179487,"K23565","LDA"
"K23565.71","Topic_t5",0.0109813333333333,"K23565","LDA"
"K23565.72","Topic_t6",0.00639622564102564,"K23565","LDA"
"K23565.73","Happy GPT",0.00285965128205126,"K23565","GPT"
"K23565.74","Sad GPT",0.00765970256410257,"K23565","GPT"
"K23565.75","Nervous GPT",0.00446240000000003,"K23565","GPT"
"K23565.76","Interested GPT",0.00186298461538462,"K23565","GPT"
"K23565.77","Angry GPT",0.000570256410256413,"K23565","GPT"
"K23565.78","Excited GPT",0.000979692307692312,"K23565","GPT"
"K23565.79","Bored GPT",0.00166215384615384,"K23565","GPT"
"K23565.80","NA GPT",0.00853224615384613,"K23565","GPT"
"K23565.81","PA GPT",0.0026486564102564,"K23565","GPT"
"KTFG534.1","Time",0.00893141312741312,"KTFG534","Time"
"KTFG534.2","Word Count",0.015208249072602,"KTFG534","Text leangth"
"KTFG534.3","Analytic",0.0075658858858859,"KTFG534","LIWC"
"KTFG534.4","Clout",0.00455144144144144,"KTFG534","LIWC"
"KTFG534.5","WordPerSentence",0.00758161576961576,"KTFG534","Text leangth"
"KTFG534.6","BigWords",0.0230338678678679,"KTFG534","LIWC"
"KTFG534.7","Dictionary",0.00839763391963392,"KTFG534","LIWC"
"KTFG534.8","Linguistic",0.0247132572572573,"KTFG534","LIWC"
"KTFG534.9","Function",0.00825844044044046,"KTFG534","LIWC"
"KTFG534.10","Pronoun",0.00586829000429001,"KTFG534","LIWC"
"KTFG534.11","Personal pronouns",0.00754152653952652,"KTFG534","LIWC"
"KTFG534.12","i",0.010424990990991,"KTFG534","LIWC"
"KTFG534.13","Impersonal pronouns",0.00756664950664952,"KTFG534","LIWC"
"KTFG534.14","Determiners",0.0100657411697412,"KTFG534","LIWC"
"KTFG534.15","Article",0.00500701001001001,"KTFG534","LIWC"
"KTFG534.16","Preposition",0.00600660060060061,"KTFG534","LIWC"
"KTFG534.17","Auxiliary verbs",0.00585740082940083,"KTFG534","LIWC"
"KTFG534.18","Adverbs",0.00826219676819677,"KTFG534","LIWC"
"KTFG534.19","Conjunctions",0.013687861003861,"KTFG534","LIWC"
"KTFG534.20","Negations",0.0123235006435007,"KTFG534","LIWC"
"KTFG534.21","Verb",0.0076191951951952,"KTFG534","LIWC"
"KTFG534.22","Adjectives",0.0197346344916345,"KTFG534","LIWC"
"KTFG534.23","Quantity",0.00666436722436724,"KTFG534","LIWC"
"KTFG534.24","Drives",0.0129151154011154,"KTFG534","LIWC"
"KTFG534.25","Affiliation",0.00461990347490347,"KTFG534","LIWC"
"KTFG534.26","Achieve",0.00454283183183183,"KTFG534","LIWC"
"KTFG534.27","Cognition",0.00911561046761047,"KTFG534","LIWC"
"KTFG534.28","Allnone",0.0103846495066495,"KTFG534","LIWC"
"KTFG534.29","Cognitive processes",0.00817245241880534,"KTFG534","LIWC"
"KTFG534.30","Insight",0.00934043414843415,"KTFG534","LIWC"
"KTFG534.31","Cause",0.00977885885885887,"KTFG534","LIWC"
"KTFG534.32","Tentative",0.00683116516516516,"KTFG534","LIWC"
"KTFG534.33","Differentiation",0.00395414414414414,"KTFG534","LIWC"
"KTFG534.34","Affect",0.0109765092235093,"KTFG534","LIWC"
"KTFG534.35","Positive tone",0.014519963963964,"KTFG534","LIWC"
"KTFG534.36","Negative tone",0.0422695111375112,"KTFG534","LIWC"
"KTFG534.37","Emotion",0.0105791814671815,"KTFG534","LIWC"
"KTFG534.38","PA LIWC",0.00871519376519376,"KTFG534","LIWC"
"KTFG534.39","NA LIWC",0.0336732535392535,"KTFG534","LIWC"
"KTFG534.40","Social",0.00529911325611324,"KTFG534","LIWC"
"KTFG534.41","Social referents",0.00670303932503932,"KTFG534","LIWC"
"KTFG534.42","Lifestyle",0.00881927327327326,"KTFG534","LIWC"
"KTFG534.43","Home",0.0137561304161305,"KTFG534","LIWC"
"KTFG534.44","Work",0.00717475675675674,"KTFG534","LIWC"
"KTFG534.45","Physical",0.00926789274989275,"KTFG534","LIWC"
"KTFG534.46","Allure",0.0154154918034918,"KTFG534","LIWC"
"KTFG534.47","Perception",0.0155849961389961,"KTFG534","LIWC"
"KTFG534.48","Motion",0.00545002402402401,"KTFG534","LIWC"
"KTFG534.49","Space",0.0096703329043329,"KTFG534","LIWC"
"KTFG534.50","Visual",0.003164998998999,"KTFG534","LIWC"
"KTFG534.51","Time LIWC",0.0169333253513254,"KTFG534","LIWC"
"KTFG534.52","FocusPast",0.0108461601601602,"KTFG534","LIWC"
"KTFG534.53","FocusPresent",0.0062731848991849,"KTFG534","LIWC"
"KTFG534.54","FocusFuture",0.0136439493779494,"KTFG534","LIWC"
"KTFG534.55","AllPunc",0.0129119162019162,"KTFG534","LIWC"
"KTFG534.56","Apostrophes",0.00823912312312313,"KTFG534","LIWC"
"KTFG534.57","Compound",0.0453494474474475,"KTFG534","LIWC"
"KTFG534.58","PA VADER",0.0197366221166221,"KTFG534","Vader"
"KTFG534.59","Neutral VADER",0.0156097767178943,"KTFG534","LIWC"
"KTFG534.60","NA VADER",0.0395530576627048,"KTFG534","Vader"
"KTFG534.61","ThoughtLength",0.00581041226941227,"KTFG534","LIWC"
"KTFG534.62","StressLength",0.0245001547261547,"KTFG534","Text leangth"
"KTFG534.63","EnjoyLength",0.0151305302445302,"KTFG534","Text leangth"
"KTFG534.64","Topic_t1",0.0089316078936079,"KTFG534","LDA"
"KTFG534.65","Topic_t2",0.011823051051051,"KTFG534","LDA"
"KTFG534.66","Topic_t3",0.0120638563605622,"KTFG534","LDA"
"KTFG534.67","Topic_t4",0.00627803627003627,"KTFG534","LDA"
"KTFG534.68","Topic_t5",0.00622851651651652,"KTFG534","LDA"
"KTFG534.69","Topic_t6",0.0103856613756614,"KTFG534","LDA"
"KTFG534.70","Happy GPT",0.0231057615197615,"KTFG534","GPT"
"KTFG534.71","Sad GPT",0.0227161677391678,"KTFG534","GPT"
"KTFG534.72","Nervous GPT",0.00688323816123817,"KTFG534","GPT"
"KTFG534.73","Interested GPT",0.0146641844701845,"KTFG534","GPT"
"KTFG534.74","Angry GPT",0.0257363483483483,"KTFG534","GPT"
"KTFG534.75","Excited GPT",0.0247938253578253,"KTFG534","GPT"
"KTFG534.76","Bored GPT",0.0249778841698842,"KTFG534","GPT"
"KTFG534.77","NA GPT",0.0221707095667096,"KTFG534","GPT"
"KTFG534.78","PA GPT",0.0326350857230857,"KTFG534","GPT"
"KTGF118.1","Time",0.00704258558558558,"KTGF118","Time"
"KTGF118.2","Word Count",0.00421311711711712,"KTGF118","Text leangth"
"KTGF118.3","Analytic",0.00200084942084942,"KTGF118","LIWC"
"KTGF118.4","Clout",0.00291641441441442,"KTGF118","LIWC"
"KTGF118.5","Authentic",0.00112411711711712,"KTGF118","LIWC"
"KTGF118.6","WordPerSentence",0.0047040990990991,"KTGF118","Text leangth"
"KTGF118.7","BigWords",0.00178546846846847,"KTGF118","LIWC"
"KTGF118.8","Dictionary",0.00174172072072072,"KTGF118","LIWC"
"KTGF118.9","Linguistic",0.00307325225225225,"KTGF118","LIWC"
"KTGF118.10","Function",0.00310688288288288,"KTGF118","LIWC"
"KTGF118.11","Pronoun",0.00451500900900901,"KTGF118","LIWC"
"KTGF118.12","Personal pronouns",0.00542272972972973,"KTGF118","LIWC"
"KTGF118.13","i",0.00402497297297297,"KTGF118","LIWC"
"KTGF118.14","Impersonal pronouns",0.00509075675675676,"KTGF118","LIWC"
"KTGF118.15","Determiners",0.001896,"KTGF118","LIWC"
"KTGF118.16","Article",0.0029340990990991,"KTGF118","LIWC"
"KTGF118.17","Preposition",0.00303492792792793,"KTGF118","LIWC"
"KTGF118.18","Auxiliary verbs",0.00515436936936937,"KTGF118","LIWC"
"KTGF118.19","Adverbs",0.00200181981981982,"KTGF118","LIWC"
"KTGF118.20","Conjunctions",0.00287799099099099,"KTGF118","LIWC"
"KTGF118.21","Negations",0.00196422522522523,"KTGF118","LIWC"
"KTGF118.22","Verb",0.00488951351351351,"KTGF118","LIWC"
"KTGF118.23","Adjectives",0.00170511711711712,"KTGF118","LIWC"
"KTGF118.24","Quantity",0.00274188288288288,"KTGF118","LIWC"
"KTGF118.25","Drives",0.00179126126126126,"KTGF118","LIWC"
"KTGF118.26","Affiliation",0.002513,"KTGF118","LIWC"
"KTGF118.27","Cognition",0.00284308108108108,"KTGF118","LIWC"
"KTGF118.28","Cognitive processes",0.00162889189189189,"KTGF118","LIWC"
"KTGF118.29","Insight",0.00385044144144144,"KTGF118","LIWC"
"KTGF118.30","Cause",0.000790972972972973,"KTGF118","LIWC"
"KTGF118.31","Discrepancy",0.00258657657657658,"KTGF118","LIWC"
"KTGF118.32","Tentative",0.00138,"KTGF118","LIWC"
"KTGF118.33","Differentiation",0.00223114543114543,"KTGF118","LIWC"
"KTGF118.34","Affect",0.00243018018018018,"KTGF118","LIWC"
"KTGF118.35","Positive tone",0.00397294594594595,"KTGF118","LIWC"
"KTGF118.36","Negative tone",0.00372425225225225,"KTGF118","LIWC"
"KTGF118.37","Emotion",0.00119283783783784,"KTGF118","LIWC"
"KTGF118.38","PA LIWC",0.000654828828828829,"KTGF118","LIWC"
"KTGF118.39","NA LIWC",0.000727666666666667,"KTGF118","LIWC"
"KTGF118.40","Social",0.00651799871299871,"KTGF118","LIWC"
"KTGF118.41","Socbehav",0.0104886846846847,"KTGF118","LIWC"
"KTGF118.42","Communication",0.00801925225225226,"KTGF118","LIWC"
"KTGF118.43","Social referents",0.00245072972972973,"KTGF118","LIWC"
"KTGF118.44","Family",0.000463216216216217,"KTGF118","LIWC"
"KTGF118.45","Friend",0.00655333333333333,"KTGF118","LIWC"
"KTGF118.46","Female",0.000786576576576576,"KTGF118","LIWC"
"KTGF118.47","Lifestyle",0.000971425997425998,"KTGF118","LIWC"
"KTGF118.48","Leisure",0.00157704504504504,"KTGF118","LIWC"
"KTGF118.49","Home",0.00117367567567568,"KTGF118","LIWC"
"KTGF118.50","Work",0.000932684684684685,"KTGF118","LIWC"
"KTGF118.51","Physical",0.00262563063063063,"KTGF118","LIWC"
"KTGF118.52","Food",0.000496882882882883,"KTGF118","LIWC"
"KTGF118.53","Need",0.000490891891891892,"KTGF118","LIWC"
"KTGF118.54","Acquire",0.0026695045045045,"KTGF118","LIWC"
"KTGF118.55","Allure",0.00172189189189189,"KTGF118","LIWC"
"KTGF118.56","Perception",0.003034,"KTGF118","LIWC"
"KTGF118.57","Attention",0.00129845945945946,"KTGF118","LIWC"
"KTGF118.58","Motion",0.00266668468468468,"KTGF118","LIWC"
"KTGF118.59","Space",0.00248224324324324,"KTGF118","LIWC"
"KTGF118.60","Visual",0.00109099099099099,"KTGF118","LIWC"
"KTGF118.61","Time LIWC",0.00212581081081081,"KTGF118","LIWC"
"KTGF118.62","FocusPast",0.00240464864864865,"KTGF118","LIWC"
"KTGF118.63","FocusPresent",0.000620477477477478,"KTGF118","LIWC"
"KTGF118.64","FocusFuture",0.00102935135135135,"KTGF118","LIWC"
"KTGF118.65","AllPunc",0.00111948648648649,"KTGF118","LIWC"
"KTGF118.66","Apostrophes",0.000636891891891892,"KTGF118","LIWC"
"KTGF118.67","Compound",0.00226714414414414,"KTGF118","LIWC"
"KTGF118.68","PA VADER",0.00433199099099099,"KTGF118","Vader"
"KTGF118.69","Neutral VADER",0.00293871171171171,"KTGF118","LIWC"
"KTGF118.70","NA VADER",0.00267544144144144,"KTGF118","Vader"
"KTGF118.71","ThoughtLength",0.00408546846846847,"KTGF118","LIWC"
"KTGF118.72","StressLength",0.00224798198198198,"KTGF118","Text leangth"
"KTGF118.73","EnjoyLength",0.00271218918918919,"KTGF118","Text leangth"
"KTGF118.74","Topic_t1",0.00134095495495495,"KTGF118","LDA"
"KTGF118.75","Topic_t2",0.00356689189189189,"KTGF118","LDA"
"KTGF118.76","Topic_t3",0.00593326512226512,"KTGF118","LDA"
"KTGF118.77","Topic_t4",0.00119236936936937,"KTGF118","LDA"
"KTGF118.78","Topic_t5",0.00118754054054054,"KTGF118","LDA"
"KTGF118.79","Topic_t6",0.00223563063063063,"KTGF118","LDA"
"KTGF118.80","Happy GPT",0.000994981981981982,"KTGF118","GPT"
"KTGF118.81","Sad GPT",0.00424395495495496,"KTGF118","GPT"
"KTGF118.82","Nervous GPT",0.00184045045045045,"KTGF118","GPT"
"KTGF118.83","Interested GPT",0.00149493693693694,"KTGF118","GPT"
"KTGF118.84","Angry GPT",0.00685222522522522,"KTGF118","GPT"
"KTGF118.85","Excited GPT",0.00062190990990991,"KTGF118","GPT"
"KTGF118.86","Bored GPT",0.000866117117117117,"KTGF118","GPT"
"KTGF118.87","NA GPT",0.00493412612612613,"KTGF118","GPT"
"KTGF118.88","PA GPT",0.00126982882882883,"KTGF118","GPT"
"KTGF120.1","Time",0.00814374429223744,"KTGF120","Time"
"KTGF120.2","Word Count",0.00478175994781474,"KTGF120","Text leangth"
"KTGF120.3","Analytic",0.00347182648401826,"KTGF120","LIWC"
"KTGF120.4","Clout",0.00149082191780822,"KTGF120","LIWC"
"KTGF120.5","Authentic",0.00607111415525114,"KTGF120","LIWC"
"KTGF120.6","WordPerSentence",0.00362765296803653,"KTGF120","Text leangth"
"KTGF120.7","BigWords",0.00412959817351598,"KTGF120","LIWC"
"KTGF120.8","Dictionary",0.00509720547945205,"KTGF120","LIWC"
"KTGF120.9","Linguistic",0.00777502283105022,"KTGF120","LIWC"
"KTGF120.10","Function",0.00248428310502283,"KTGF120","LIWC"
"KTGF120.11","Pronoun",0.0046483105022831,"KTGF120","LIWC"
"KTGF120.12","Personal pronouns",0.00704547945205479,"KTGF120","LIWC"
"KTGF120.13","i",0.00364575342465753,"KTGF120","LIWC"
"KTGF120.14","Impersonal pronouns",0.0033878904109589,"KTGF120","LIWC"
"KTGF120.15","Determiners",0.00602337899543379,"KTGF120","LIWC"
"KTGF120.16","Article",0.0052904200913242,"KTGF120","LIWC"
"KTGF120.17","Preposition",0.00264466666666667,"KTGF120","LIWC"
"KTGF120.18","Auxiliary verbs",0.00491407305936073,"KTGF120","LIWC"
"KTGF120.19","Adverbs",0.00600709589041096,"KTGF120","LIWC"
"KTGF120.20","Conjunctions",0.00570171689497717,"KTGF120","LIWC"
"KTGF120.21","Negations",0.00359557077625571,"KTGF120","LIWC"
"KTGF120.22","Verb",0.00479255707762557,"KTGF120","LIWC"
"KTGF120.23","Adjectives",0.00432924200913242,"KTGF120","LIWC"
"KTGF120.24","Quantity",0.00346267971298108,"KTGF120","LIWC"
"KTGF120.25","Drives",0.00351689497716895,"KTGF120","LIWC"
"KTGF120.26","Affiliation",0.00444489497716895,"KTGF120","LIWC"
"KTGF120.27","Achieve",0.0021916803652968,"KTGF120","LIWC"
"KTGF120.28","Cognition",0.00612656621004566,"KTGF120","LIWC"
"KTGF120.29","Cognitive processes",0.00714084931506849,"KTGF120","LIWC"
"KTGF120.30","Insight",0.00618135159817351,"KTGF120","LIWC"
"KTGF120.31","Cause",0.00121978082191781,"KTGF120","LIWC"
"KTGF120.32","Discrepancy",0.00325008219178082,"KTGF120","LIWC"
"KTGF120.33","Tentative",0.00261380821917808,"KTGF120","LIWC"
"KTGF120.34","Differentiation",0.00277562908324552,"KTGF120","LIWC"
"KTGF120.35","Affect",0.00494657534246575,"KTGF120","LIWC"
"KTGF120.36","Positive tone",0.00244129680365297,"KTGF120","LIWC"
"KTGF120.37","Negative tone",0.00110955251141553,"KTGF120","LIWC"
"KTGF120.38","Emotion",0.00288180821917808,"KTGF120","LIWC"
"KTGF120.39","PA LIWC",0.00167414611872146,"KTGF120","LIWC"
"KTGF120.40","NA LIWC",0.00111763470319635,"KTGF120","LIWC"
"KTGF120.41","Social",0.00528107762557077,"KTGF120","LIWC"
"KTGF120.42","Socbehav",0.00437822831050228,"KTGF120","LIWC"
"KTGF120.43","Communication",0.00141307762557078,"KTGF120","LIWC"
"KTGF120.44","Social referents",0.00417237442922375,"KTGF120","LIWC"
"KTGF120.45","Friend",0.01087699543379,"KTGF120","LIWC"
"KTGF120.46","Lifestyle",0.00458756164383562,"KTGF120","LIWC"
"KTGF120.47","Home",0.00733246575342465,"KTGF120","LIWC"
"KTGF120.48","Work",0.00253559817351598,"KTGF120","LIWC"
"KTGF120.49","Physical",0.00222248401826484,"KTGF120","LIWC"
"KTGF120.50","Food",0.00852200913242009,"KTGF120","LIWC"
"KTGF120.51","Need",0.00354544161774299,"KTGF120","LIWC"
"KTGF120.52","Acquire",0.00226174429223744,"KTGF120","LIWC"
"KTGF120.53","Allure",0.00363027397260274,"KTGF120","LIWC"
"KTGF120.54","Perception",0.00539510502283105,"KTGF120","LIWC"
"KTGF120.55","Motion",0.00316085844748858,"KTGF120","LIWC"
"KTGF120.56","Space",0.00562480365296803,"KTGF120","LIWC"
"KTGF120.57","Visual",0.00595901369863013,"KTGF120","LIWC"
"KTGF120.58","Feeling",0.00422397260273973,"KTGF120","LIWC"
"KTGF120.59","Time LIWC",0.00450087671232876,"KTGF120","LIWC"
"KTGF120.60","FocusPast",0.00432524200913242,"KTGF120","LIWC"
"KTGF120.61","FocusPresent",0.00314190867579909,"KTGF120","LIWC"
"KTGF120.62","FocusFuture",0.00180099543378995,"KTGF120","LIWC"
"KTGF120.63","AllPunc",0.00339039269406393,"KTGF120","LIWC"
"KTGF120.64","Apostrophes",0.00174265753424657,"KTGF120","LIWC"
"KTGF120.65","Compound",0.00570559817351598,"KTGF120","LIWC"
"KTGF120.66","PA VADER",0.00344660273972603,"KTGF120","Vader"
"KTGF120.67","Neutral VADER",0.00685348858447489,"KTGF120","LIWC"
"KTGF120.68","NA VADER",0.0041901095890411,"KTGF120","Vader"
"KTGF120.69","ThoughtLength",0.00334250228310502,"KTGF120","LIWC"
"KTGF120.70","StressLength",0.00662454924983692,"KTGF120","Text leangth"
"KTGF120.71","EnjoyLength",0.00401709589041096,"KTGF120","Text leangth"
"KTGF120.72","Topic_t1",0.00460220091324201,"KTGF120","LDA"
"KTGF120.73","Topic_t2",0.00249504892367906,"KTGF120","LDA"
"KTGF120.74","Topic_t3",0.00250273059360731,"KTGF120","LDA"
"KTGF120.75","Topic_t4",0.0078250502283105,"KTGF120","LDA"
"KTGF120.76","Topic_t5",0.00608141552511416,"KTGF120","LDA"
"KTGF120.77","Topic_t6",0.00710939726027397,"KTGF120","LDA"
"KTGF120.78","Happy GPT",0.00706932420091324,"KTGF120","GPT"
"KTGF120.79","Sad GPT",0.00160460273972603,"KTGF120","GPT"
"KTGF120.80","Nervous GPT",0.00204071232876712,"KTGF120","GPT"
"KTGF120.81","Interested GPT",0.00462830136986301,"KTGF120","GPT"
"KTGF120.82","Angry GPT",0.00105375342465754,"KTGF120","GPT"
"KTGF120.83","Excited GPT",0.0058794794520548,"KTGF120","GPT"
"KTGF120.84","Bored GPT",0.0118726188970847,"KTGF120","GPT"
"KTGF120.85","NA GPT",0.00312550684931507,"KTGF120","GPT"
"KTGF120.86","PA GPT",0.00593993607305936,"KTGF120","GPT"
"KTGF122.1","Time",0.0124204577922078,"KTGF122","Time"
"KTGF122.2","Word Count",0.0035956616489571,"KTGF122","Text leangth"
